ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S1414-753X2003000300011-scl","Ecología, economía y ética del Desarrollo Sostenible","Fernández Equiza, Ana María","Ambiente &amp; Sociedade; 6(2); 183-188","Ambiente &amp; Sociedade","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000300011&lang=pt" 
"S1414-753X2003000300012-scl","Resident peoples and National Parks: social dilemmas and strategies in international conservation","Creado, Eliana S. J.","Ambiente &amp; Sociedade; 6(2); 189-192","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000300012&lang=pt" 
"S1414-753X2003000100001-scl","Apresentação","","Ambiente &amp; Sociedade; 6(1); -","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000100001&lang=pt" 
"S1414-753X2003000200001-scl","Apresentação","","Ambiente &amp; Sociedade; 5(2); -","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200001&lang=pt" 
"S1414-753X2003000200002-scl","A ecologia política e o futuro do marxismo","Lipietz, Alain","Ambiente &amp; Sociedade; 5(2); 9-22","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200002&lang=pt" 
"S1414-753X2003000200003-scl","Transformações da terra: para uma perspectiva agroecológica na história","Worster, Donald","Ambiente &amp; Sociedade; 5(2); 23-44","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200003&lang=pt" 
"S1414-753X2003000200004-scl","¿&#039;&#039;Globalización sostenible&#039;&#039;? Desarrollo sostenible como pegamento para el montón de cristales trizados del neoliberalismo","Brand, Ulrich, Görg, Christoph","Ambiente &amp; Sociedade; 5(2); 45-71","Ambiente &amp; Sociedade","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200004&lang=pt" 
"S1414-753X2003000200005-scl","Meio ambiente, Celso Furtado e o desenvolvimento como falácia","Cavalcanti, Clóvis","Ambiente &amp; Sociedade; 5(2); 73-84","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200005&lang=pt" 
"S1414-753X2003000200006-scl","O valor de existência de um ecossistema costeiro tropical através da disposição ao trabalho voluntário: o caso da lagoa de Itaipu (Niterói,RJ)","Fonseca, Sérgio Mattos, Drummond, José Augusto","Ambiente &amp; Sociedade; 5(2); 85-107","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200006&lang=pt" 
"S1414-753X2003000200007-scl","É correto pensar a sustentabilidade em níval local? Uma análise metodológica de um estudo de caso em uma Área de Proteção Ambiental no litoral sul do Brasil","Rodrigues, Aníbal, Tommasino, Humberto, Foladori, Guillermo, Gregorczuk, Anderson","Ambiente &amp; Sociedade; 5(2); 109-127","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200007&lang=pt" 
"S1414-753X2003000200009-scl","A modernização na era das incertezas: crise e desafios da teoria social","Brito, Daniel Chaves de, Ribeiro, Tânia Guimarães","Ambiente &amp; Sociedade; 5(2); 147-164","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200009&lang=pt" 
"S1414-753X2003000200010-scl","Ecologia global contra diversidade cultural? Conservação da natureza e povos indígenas no Brasil: O Monte Roraima entre Parque Nacional e terra indígena Raposa-Serra do Sol","Lauriola, Vincenzo","Ambiente &amp; Sociedade; 5(2); 165-189","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200010&lang=pt" 
"S1414-753X2003000200011-scl","Anotações de um integrante de bancas examinadoras: teses e dissertações defendidas recentemente na área de Ciências Ambientais","Drummond, José Augusto","Ambiente &amp; Sociedade; 5(2); 191-214","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200011&lang=pt" 
"S1414-753X2003000200012-scl","Um sopro de destruição: pensamento político e crítica ambiental no Brasil escravista (1786-1888)","Monteiro, Allan","Ambiente &amp; Sociedade; 5(2); 215-217","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200012&lang=pt" 
"S1414-753X2003000200013-scl","Lagoa da Conceição: meio ambiente e modos de vida em transformação","Scherer-Warren, Ilse","Ambiente &amp; Sociedade; 5(2); 219-222","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200013&lang=pt" 
"S1414-753X2003000200014-scl","A economia do hidrogênio","Andrade, Thales de","Ambiente &amp; Sociedade; 5(2); 223-226","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200014&lang=pt" 
"S1414-753X2003000200008-scl","Água, população rural e políticas de gestão: o caso do vale do Jequitinhonha, Minas Gerais","Ribeiro, Eduardo Magalhães, Galizoni, Flávia Maria","Ambiente &amp; Sociedade; 5(2); 129-146","Ambiente &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2003000200008&lang=pt" 
"S1414-753X2002000100001-scl","Apresentação","","Ambiente &amp; Sociedade; (10); 1-2","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100001&lang=pt" 
"S1414-753X2002000100002-scl","Reformulating the commons","Ostrom, Elinor","Ambiente &amp; Sociedade; (10); 5-25","Ambiente &amp; Sociedade","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100002&lang=pt" 
"S1414-753X2002000100003-scl","Brazilian environmental sociology: a provisional review","Ferreira, Leila da Costa","Ambiente &amp; Sociedade; (10); 27-43","Ambiente &amp; Sociedade","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100003&lang=pt" 
"S1414-753X2002000100004-scl","Natureza rica, povos pobres? - questões conceituais e analíticas sobre o papel dos recursos naturais na prosperidade contemporânea","Drummond, José Augusto","Ambiente &amp; Sociedade; (10); 45-68","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100004&lang=pt" 
"S1414-753X2002000100005-scl","Ordenação multivariada na ecologia e seu uso em ciências ambientais","Inácio, Paulo, Lewinsohn, Thomas, Carmo, Roberto Luiz do, Hogan, Daniel Joseph","Ambiente &amp; Sociedade; (10); 69-83","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100005&lang=pt" 
"S1414-753X2002000100006-scl","Ecologia política: Guerreiro Ramos e Fritjof Capra","Boeira, Sérgio Luís","Ambiente &amp; Sociedade; (10); 85-105","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100006&lang=pt" 
"S1414-753X2002000100007-scl","The emergence and outcomes of collective action: an institutional and ecosystem approach","Futtema, Célia, Castro, Fábio de, Silva-Forsberg, Maria Clara, Ostrom, Elinor","Ambiente &amp; Sociedade; (10); 107-127","Ambiente &amp; Sociedade","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100007&lang=pt" 
"S1414-753X2002000100008-scl","A atualização do conceito de quilombo: identidade e território nas definições teóricas","Schmitt, Alessandra, Turatti, Maria Cecília Manzoli, Carvalho, Maria Celina Pereira de","Ambiente &amp; Sociedade; (10); 129-136","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100008&lang=pt" 
"S1414-753X2002000100009-scl","Desengenharia. O passivo ambiental na desativação de empreendimentos industriais","Foladori, Guillermo","Ambiente &amp; Sociedade; (10); 137-141","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100009&lang=pt" 
"S1414-753X2002000100010-scl","Saber Ambiental","Boeira, Sérgio Luís","Ambiente &amp; Sociedade; (10); 143-146","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100010&lang=pt" 
"S1414-753X2002000100011-scl","A modernização da superfície: estado e desenvolvimento na Amazônia","Ribeiro, Tânia Guimarães","Ambiente &amp; Sociedade; (10); 147-148","Ambiente &amp; Sociedade","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100011&lang=pt" 
"S1414-753X2002000100012-scl","Manifiesto por la vida: por una ética para la sustentabilidad","","Ambiente &amp; Sociedade; (10); 149-162","Ambiente &amp; Sociedade","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2002000100012&lang=pt" 
"S1414-753X2001000900001-scl","Apresentação","","Ambiente &amp; Sociedade; (9); -","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900001&lang=pt" 
"S1414-753X2001000900002-scl","La sostenibilidad del desarrollo entre Rio-92 y Johannesburgo 2002: eramos felices y no sabiamos","Guimarães, Roberto P.","Ambiente &amp; Sociedade; (9); 5-24","Ambiente &amp; Sociedade","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900002&lang=pt" 
"S1414-753X2001000900004-scl","Demographic dynamics and environmental change in Brazil","Hogan, Daniel Joseph","Ambiente &amp; Sociedade; (9); 43-73","Ambiente &amp; Sociedade","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900004&lang=pt" 
"S1414-753X2001000900005-scl","A dimensão político-institucional das estratégias sócio ambientais: o jogo Aracruz Celulose S.A. - índios Tupiniquim e Guarani","Andrade, José Célio Silveira, Dias, Camila Carneiro, Quintella, Rógerio Hermida","Ambiente &amp; Sociedade; (9); 75-92","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900005&lang=pt" 
"S1414-753X2001000900006-scl","A relação entre o social e o natural nas abordagens de hazards e de desastres","Mattedi, Marcos Antônio, Butzke, Ivani Cristina","Ambiente &amp; Sociedade; (9); 93-114","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900006&lang=pt" 
"S1414-753X2001000900007-scl","A dimensão político-democrática nas teorias de desenvolvimento sustentável e suas implicações para a gestão local","Frey, Klaus","Ambiente &amp; Sociedade; (9); 115-148","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900007&lang=pt" 
"S1414-753X2001000900008-scl","","Invernizzi, Noela","Ambiente &amp; Sociedade; (9); 149-152","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900008&lang=pt" 
"S1414-753X2001000900009-scl","A duração das cidades: sustentabilidade e risco nas políticas urbanas","Costa, Heloisa S. M.","Ambiente &amp; Sociedade; (9); 153-155","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900009&lang=pt" 
"S1414-753X2001000900010-scl","","Silveira, Pedro Castelo Branco","Ambiente &amp; Sociedade; (9); 157-162","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900010&lang=pt" 
"S1414-753X2001000900003-scl","Una herencia en Comala (apuntes sobre Ecología Política latinoamericana y la tradición marxista)","Alimonda, Héctor","Ambiente &amp; Sociedade; (9); 25-42","Ambiente &amp; Sociedade","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000900003&lang=pt" 
"S1414-753X2001000800002-scl","Actores sociales y ambitos de construccion de politicas ambientales","Gudynas, Eduardo","Ambiente &amp; Sociedade; (8); 5-19","Ambiente &amp; Sociedade","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800002&lang=pt" 
"S1414-753X2001000800003-scl","Variáveis e desafios do processo decisório no contexto dos Comitês de Bacia Hidrográfica no Brasil","Magalhães Jr., Antonio","Ambiente &amp; Sociedade; (8); 21-48","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800003&lang=pt" 
"S1414-753X2001000800004-scl","(In)certezas sobre la crisis ambiental","Tommasino, Humberto, Foladori, Guillermo","Ambiente &amp; Sociedade; (8); 49-68","Ambiente &amp; Sociedade","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800004&lang=pt" 
"S1414-753X2001000800005-scl","A SUDAM e a crise da modernização forçada: reforma do estado e sustentabilidade na Amazônia","Brito, Daniel Chaves de","Ambiente &amp; Sociedade; (8); 69-90","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800005&lang=pt" 
"S1414-753X2001000800006-scl","Intersecções entre o ambiente e a realidade técnica: contribuições do pensamento de G. Simondon","Andrade, Thales de","Ambiente &amp; Sociedade; (8); 91-106","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800006&lang=pt" 
"S1414-753X2001000800007-scl","Os ecologistas sabem fazer política?","Alexandre, Agripa Faria","Ambiente &amp; Sociedade; (8); 107-134","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800007&lang=pt" 
"S1414-753X2001000800009-scl","Epistemologia ambiental","Carvalho, Isabel Cristina Moura","Ambiente &amp; Sociedade; (8); 139-140","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800009&lang=pt" 
"S1414-753X2001000800010-scl","Avaliando a Educação Ambiental no Brasil: materiais audiovisuais","Junqueira, Kellen","Ambiente &amp; Sociedade; (8); 141-143","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800010&lang=pt" 
"S1414-753X2001000800011-scl","Para uma reestruturação interdisciplinar das ciências sociais: a complexa tarefa de enfrentar os desafios da problemática ambiental sem cair no senso comum da sociedade civil","Leis, Héctor Ricardo","Ambiente &amp; Sociedade; (8); 145-154","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800011&lang=pt" 
"S1414-753X2001000800012-scl","Especialistas em Ambiente e Sociedade em Campo: a Associação Nacional em Pós Graduação e Pesquisa em Ambiente e Sociedade está instituída e funcionando","Jacobi, Pedro","Ambiente &amp; Sociedade; (8); 155-156","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800012&lang=pt" 
"S1414-753X2001000800001-scl","Apresentação","","Ambiente &amp; Sociedade; (8); -","Ambiente &amp; Sociedade","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800001&lang=pt" 
"S1414-753X2001000800008-scl","Marx and Nature: a red and green perspective","Foladori, Guillermo","Ambiente &amp; Sociedade; (8); 135-138","Ambiente &amp; Sociedade","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2001000800008&lang=pt" 
"S1414-753X2000000100001-scl","Tiempo de sustentabilidad","Leff, Enrique","Ambiente &amp; Sociedade; (6-7); 5-13","Ambiente &amp; Sociedade","Espanhol","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2000000100001&lang=pt" 
"S1414-753X2000000100002-scl","Indicadores político-institucionais de sustentabilidade: criando e acomodando demandas públicas","Ferreira, Leila da Costa","Ambiente &amp; Sociedade; (6-7); 15-30","Ambiente &amp; Sociedade","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2000000100002&lang=pt" 
"S1414-753X2000000100003-scl","Transnational campaigns for the Amazon: NGO strategies, trade and official responses","Zhouri, Andréa","Ambiente &amp; Sociedade; (6-7); 31-63","Ambiente &amp; Sociedade","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2000000100003&lang=pt" 
